Date;Open;High;Low;Close;Adj Close;Volume
02/01/2020;6695.0;6780.0;6680.0;6690.0;6000.0322265625;49445000
03/01/2020;6750.0;6800.0;6725.0;6800.0;6098.68701171875;47755500
06/01/2020;6720.0;6750.0;6690.0;6735.0;6040.3916015625;27300000
07/01/2020;6735.0;6770.0;6730.0;6740.0;6044.87646484375;45022500
08/01/2020;6670.0;6745.0;6670.0;6680.0;5991.06396484375;53692500
09/01/2020;6740.0;6755.0;6730.0;6740.0;6044.87646484375;40363500
10/01/2020;6765.0;6825.0;6710.0;6725.0;6031.4228515625;73362000
13/01/2020;6740.0;6760.0;6735.0;6745.0;6049.36083984375;67855000
14/01/2020;6745.0;6885.0;6740.0;6870.0;6161.46826171875;93582000
15/01/2020;6870.0;7060.0;6800.0;6835.0;6130.078125;75623500
16/01/2020;6805.0;6890.0;6795.0;6850.0;6143.53125;88931500
17/01/2020;6840.0;6890.0;6800.0;6875.0;6165.95263671875;38249500
20/01/2020;6950.0;6975.0;6830.0;6835.0;6130.078125;93554500
21/01/2020;6885.0;6895.0;6825.0;6830.0;6125.59375;103984500
22/01/2020;6855.0;6895.0;6835.0;6840.0;6134.56201171875;94311500
23/01/2020;6885.0;6895.0;6830.0;6840.0;6134.56201171875;87728000
24/01/2020;6820.0;6880.0;6810.0;6810.0;6107.65673828125;69653500
27/01/2020;6865.0;6940.0;6815.0;6840.0;6134.56201171875;39679000
28/01/2020;6835.0;6845.0;6755.0;6790.0;6089.71826171875;82615000
29/01/2020;6800.0;6845.0;6770.0;6785.0;6085.23486328125;43821000
30/01/2020;6845.0;6845.0;6730.0;6740.0;6044.87646484375;71990000
31/01/2020;6800.0;6805.0;6480.0;6480.0;5811.6904296875;163136500
03/02/2020;6480.0;6585.0;6370.0;6440.0;5775.81591796875;149797000
04/02/2020;6570.0;6620.0;6520.0;6600.0;5919.314453125;113316500
05/02/2020;6780.0;6780.0;6650.0;6730.0;6035.9072265625;123002500
06/02/2020;6740.0;6780.0;6680.0;6740.0;6044.87646484375;154693500
07/02/2020;6710.0;6780.0;6705.0;6760.0;6062.8125;82609000
10/02/2020;6760.0;6785.0;6630.0;6785.0;6085.23486328125;66578500
11/02/2020;6785.0;6785.0;6745.0;6780.0;6080.75;77526500
12/02/2020;6800.0;6800.0;6760.0;6800.0;6098.68701171875;69971500
13/02/2020;6820.0;6820.0;6740.0;6790.0;6089.71826171875;49737000
14/02/2020;6780.0;6795.0;6675.0;6680.0;5991.06396484375;147028500
17/02/2020;6680.0;6750.0;6680.0;6720.0;6026.93798828125;115319000
18/02/2020;6685.0;6720.0;6670.0;6695.0;6004.5166015625;98436500
19/02/2020;6665.0;6760.0;6665.0;6695.0;6004.5166015625;74594000
20/02/2020;6690.0;6695.0;6565.0;6595.0;5914.830078125;136724500
21/02/2020;6600.0;6660.0;6595.0;6615.0;5932.767578125;98261000
24/02/2020;6565.0;6600.0;6510.0;6525.0;5852.0498046875;84910000
25/02/2020;6550.0;6560.0;6510.0;6530.0;5856.5341796875;86446500
26/02/2020;6500.0;6535.0;6420.0;6420.0;5757.87841796875;92824500
27/02/2020;6470.0;6475.0;6200.0;6290.0;5641.28662109375;129254500
28/02/2020;6200.0;6290.0;6035.0;6290.0;5641.28662109375;169946500
02/03/2020;6290.0;6290.0;6035.0;6080.0;5452.9443359375;144871500
03/03/2020;6200.0;6350.0;6200.0;6320.0;5668.1923828125;114663500
04/03/2020;6315.0;6500.0;6260.0;6440.0;5775.81591796875;83025000
05/03/2020;6540.0;6540.0;6340.0;6435.0;5771.33154296875;77583000
06/03/2020;6350.0;6350.0;6200.0;6200.0;5560.56884765625;77835500
09/03/2020;6000.0;6040.0;5785.0;5785.0;5188.3681640625;140889500
10/03/2020;5840.0;6010.0;5840.0;5925.0;5313.93115234375;133667000
11/03/2020;5950.0;5980.0;5790.0;5850.0;5246.6650390625;93204500
12/03/2020;5600.0;5640.0;5460.0;5560.0;4986.57421875;129845500
13/03/2020;5560.0;5560.0;5560.0;5560.0;4986.57421875;0
16/03/2020;5560.0;5560.0;5560.0;5560.0;4986.57421875;0
17/03/2020;5495.0;5505.0;5120.0;5120.0;4591.9521484375;212200000
18/03/2020;5120.0;5380.0;4765.0;5000.0;4484.32958984375;180053500
19/03/2020;4995.0;4995.0;4650.0;4650.0;4170.42626953125;264419000
20/03/2020;4600.0;5385.0;4325.0;4735.0;4246.6591796875;335132000
23/03/2020;4760.0;5000.0;4405.0;4430.0;3973.115234375;217843500
24/03/2020;4450.0;4995.0;4450.0;4500.0;4035.89599609375;253971000
26/03/2020;4650.0;5395.0;4650.0;5280.0;4735.45166015625;331633000
27/03/2020;5360.0;5895.0;5355.0;5510.0;4941.72998046875;269683000
30/03/2020;5480.0;5555.0;5155.0;5495.0;4928.27734375;159964500
31/03/2020;5660.0;5710.0;5485.0;5525.0;4955.18359375;182638500
01/04/2020;5560.0;5750.0;5425.0;5480.0;4914.8251953125;152831500
02/04/2020;5470.0;5470.0;5360.0;5410.0;4852.04443359375;136623500
03/04/2020;5460.0;5530.0;5365.0;5495.0;4928.27734375;110506000
06/04/2020;5520.0;5740.0;5495.0;5735.0;5143.5263671875;78184000
07/04/2020;5735.0;6100.0;5580.0;5655.0;5071.7763671875;149153500
08/04/2020;5655.0;5660.0;5480.0;5635.0;5053.83837890625;106111500
09/04/2020;5600.0;5695.0;5500.0;5595.0;5017.9638671875;89997000
13/04/2020;5540.0;5615.0;5480.0;5500.0;4932.76171875;58043000
14/04/2020;5505.0;5590.0;5445.0;5515.0;4946.21484375;95796000
15/04/2020;5515.0;5630.0;5445.0;5485.0;4919.3095703125;95342000
16/04/2020;5485.0;5520.0;5185.0;5240.0;4699.57666015625;176990500
17/04/2020;5300.0;5445.0;5280.0;5425.0;4865.4970703125;160935500
20/04/2020;5430.0;5500.0;5330.0;5355.0;4802.716796875;90744000
21/04/2020;5355.0;5355.0;5160.0;5160.0;4707.82958984375;73431000
22/04/2020;5160.0;5235.0;5045.0;5145.0;4694.14404296875;107263500
23/04/2020;5180.0;5245.0;5120.0;5120.0;4671.3349609375;105419500
24/04/2020;5120.0;5140.0;4920.0;4920.0;4488.86181640625;131149500
27/04/2020;4940.0;5020.0;4855.0;4960.0;4525.35595703125;151103500
28/04/2020;4960.0;4975.0;4805.0;4830.0;4406.74755859375;180488000
29/04/2020;4825.0;4850.0;4800.0;4850.0;4424.9951171875;121161000
30/04/2020;4880.0;5250.0;4880.0;5170.0;4716.95361328125;174081000
04/05/2020;5150.0;5300.0;5000.0;5220.0;4762.5712890625;114497500
05/05/2020;5220.0;5340.0;5200.0;5285.0;4821.87646484375;118643500
06/05/2020;5315.0;5370.0;5300.0;5355.0;4885.74169921875;86395500
08/05/2020;5345.0;5400.0;5150.0;5245.0;4785.3818359375;123028000
11/05/2020;5245.0;5325.0;5245.0;5295.0;4831.00048828125;40615500
12/05/2020;5340.0;5340.0;5030.0;5220.0;4762.5712890625;118660000
13/05/2020;5160.0;5170.0;5085.0;5110.0;4662.2119140625;94973000
14/05/2020;5070.0;5110.0;4905.0;4920.0;4488.86181640625;131268000
15/05/2020;4920.0;4995.0;4680.0;4785.0;4365.69091796875;205790000
18/05/2020;4800.0;4845.0;4750.0;4765.0;4347.4443359375;139997500
19/05/2020;4840.0;4960.0;4680.0;4680.0;4269.89306640625;128504500
20/05/2020;4720.0;4800.0;4690.0;4765.0;4347.4443359375;119158000
26/05/2020;4775.0;5000.0;4775.0;4970.0;4534.4794921875;176076500
27/05/2020;4970.0;5000.0;4855.0;4965.0;4529.91796875;151753500
28/05/2020;5000.0;5320.0;5000.0;5295.0;4831.00048828125;229233000
29/05/2020;5295.0;5295.0;5190.0;5190.0;4735.201171875;399414000
02/06/2020;5260.0;5500.0;5240.0;5360.0;4890.3037109375;181369500
03/06/2020;5410.0;5780.0;5400.0;5780.0;5273.49951171875;279673500
04/06/2020;5780.0;5990.0;5600.0;5790.0;5282.623046875;236158500
05/06/2020;5790.0;5855.0;5585.0;5725.0;5223.31982421875;88157500
08/06/2020;5755.0;5925.0;5755.0;5900.0;5382.984375;173557500
09/06/2020;5940.0;5995.0;5795.0;5805.0;5296.30859375;100110000
10/06/2020;5800.0;5865.0;5595.0;5800.0;5291.74755859375;115382500
11/06/2020;5750.0;5810.0;5605.0;5680.0;5182.2626953125;85187500
12/06/2020;5680.0;5680.0;5480.0;5670.0;5173.138671875;96044000
15/06/2020;5680.0;5710.0;5500.0;5500.0;5018.03564453125;100844500
16/06/2020;5580.0;5795.0;5580.0;5760.0;5255.251953125;91518500
17/06/2020;5800.0;5800.0;5680.0;5720.0;5218.7578125;79800000
18/06/2020;5720.0;5740.0;5585.0;5585.0;5095.5869140625;68032000
19/06/2020;5600.0;5650.0;5545.0;5575.0;5086.4638671875;110071000
22/06/2020;5595.0;5660.0;5530.0;5540.0;5054.52978515625;51590500
23/06/2020;5570.0;5660.0;5520.0;5620.0;5127.52001953125;69954000
24/06/2020;5650.0;5760.0;5640.0;5705.0;5205.07177734375;57333000
25/06/2020;5700.0;5745.0;5640.0;5725.0;5223.31982421875;51415000
26/06/2020;5720.0;5760.0;5640.0;5645.0;5150.330078125;57467500
29/06/2020;5640.0;5695.0;5585.0;5675.0;5177.701171875;48796500
30/06/2020;5700.0;5740.0;5660.0;5695.0;5195.94873046875;74474000
01/07/2020;5700.0;5800.0;5675.0;5800.0;5291.74755859375;63959000
02/07/2020;5775.0;5870.0;5760.0;5870.0;5355.61328125;75585500
03/07/2020;5870.0;5905.0;5840.0;5870.0;5355.61328125;52219000
06/07/2020;5860.0;5935.0;5850.0;5935.0;5414.91748046875;67800000
07/07/2020;5940.0;5995.0;5900.0;5990.0;5465.0966796875;74168000
08/07/2020;5990.0;6265.0;5980.0;6200.0;5656.6953125;106444500
09/07/2020;6210.0;6240.0;6030.0;6100.0;5565.45849609375;93543500
10/07/2020;6100.0;6240.0;6080.0;6200.0;5656.6953125;67224000
13/07/2020;6230.0;6240.0;6140.0;6175.0;5633.8857421875;86006000
14/07/2020;6175.0;6200.0;6110.0;6200.0;5656.6953125;45616500
15/07/2020;6200.0;6240.0;6150.0;6150.0;5611.07568359375;61468000
16/07/2020;6150.0;6200.0;6140.0;6180.0;5638.447265625;66520500
17/07/2020;6135.0;6180.0;6040.0;6120.0;5583.70556640625;73348000
20/07/2020;6120.0;6160.0;6060.0;6140.0;5601.9541015625;59794500
21/07/2020;6100.0;6235.0;6100.0;6200.0;5656.6953125;84159500
22/07/2020;6210.0;6250.0;6130.0;6180.0;5638.447265625;44725500
23/07/2020;6180.0;6215.0;6140.0;6200.0;5656.6953125;84026500
24/07/2020;6200.0;6200.0;6100.0;6100.0;5565.45849609375;58366500
27/07/2020;6100.0;6140.0;6000.0;6100.0;5565.45849609375;41972500
28/07/2020;6120.0;6200.0;6060.0;6185.0;5643.009765625;65279000
29/07/2020;6185.0;6185.0;6100.0;6135.0;5597.3916015625;50262500
30/07/2020;6135.0;6240.0;6055.0;6240.0;5693.189453125;80533500
03/08/2020;6220.0;6235.0;5825.0;6130.0;5592.82958984375;137079000
04/08/2020;6155.0;6220.0;6130.0;6210.0;5665.81884765625;79357000
05/08/2020;6200.0;6220.0;6100.0;6205.0;5661.25732421875;49393000
06/08/2020;6215.0;6295.0;6185.0;6260.0;5711.43798828125;55258500
07/08/2020;6265.0;6285.0;6160.0;6180.0;5638.447265625;43621000
10/08/2020;6180.0;6200.0;6105.0;6120.0;5583.70556640625;37774500
11/08/2020;6140.0;6200.0;6130.0;6175.0;5633.8857421875;38795500
12/08/2020;6175.0;6260.0;6160.0;6260.0;5711.43798828125;35612000
13/08/2020;6260.0;6300.0;6180.0;6300.0;5747.931640625;48581000
14/08/2020;6300.0;6405.0;6240.0;6405.0;5843.73095703125;57316000
18/08/2020;6405.0;6425.0;6300.0;6360.0;5802.67333984375;81563500
19/08/2020;6360.0;6410.0;6310.0;6330.0;5775.3037109375;58793500
24/08/2020;6340.0;6380.0;6280.0;6315.0;5761.6171875;66882500
25/08/2020;6320.0;6380.0;6305.0;6365.0;5807.23583984375;49211000
26/08/2020;6385.0;6390.0;6305.0;6340.0;5784.42724609375;42983000
27/08/2020;6365.0;6600.0;6340.0;6600.0;6021.64306640625;68326000
28/08/2020;6560.0;6600.0;6425.0;6495.0;5925.84423828125;52292500
31/08/2020;6500.0;6540.0;6275.0;6275.0;5725.123046875;97032000
01/09/2020;6280.0;6520.0;6240.0;6520.0;5948.65380859375;67446000
02/09/2020;6520.0;6560.0;6365.0;6435.0;5871.10205078125;66065000
03/09/2020;6465.0;6500.0;6300.0;6500.0;5930.40673828125;68208500
04/09/2020;6450.0;6450.0;6265.0;6380.0;5820.921875;80613500
07/09/2020;6335.0;6360.0;6200.0;6285.0;5734.24609375;64249500
08/09/2020;6285.0;6360.0;6285.0;6335.0;5779.865234375;39649000
09/09/2020;6300.0;6320.0;6210.0;6245.0;5697.751953125;49285000
10/09/2020;6220.0;6220.0;5810.0;5810.0;5300.87109375;175735000
11/09/2020;5800.0;5975.0;5620.0;5905.0;5387.54541015625;403032500
14/09/2020;6000.0;6115.0;5985.0;6050.0;5519.83984375;138115000
15/09/2020;6040.0;6100.0;5860.0;5860.0;5346.4892578125;170087000
16/09/2020;5860.0;5870.0;5745.0;5750.0;5246.1279296875;158565500
17/09/2020;5750.0;5855.0;5665.0;5755.0;5250.68994140625;138796000
18/09/2020;5700.0;5735.0;5570.0;5630.0;5136.64404296875;316912000
21/09/2020;5640.0;5735.0;5595.0;5605.0;5113.83447265625;112443000
22/09/2020;5520.0;5565.0;5430.0;5450.0;4972.41796875;163442500
23/09/2020;5450.0;5585.0;5425.0;5505.0;5022.59765625;100517000
24/09/2020;5430.0;5535.0;5390.0;5445.0;4967.85595703125;88618500
25/09/2020;5480.0;5625.0;5460.0;5610.0;5118.396484375;100705000
28/09/2020;5650.0;5695.0;5500.0;5515.0;5031.72119140625;93522000
29/09/2020;5575.0;5635.0;5460.0;5505.0;5022.59765625;117778500
30/09/2020;5565.0;5565.0;5420.0;5420.0;4945.0458984375;107377000
01/10/2020;5485.0;5570.0;5480.0;5570.0;5081.90185546875;56893000
02/10/2020;5560.0;5565.0;5440.0;5505.0;5022.59765625;66848000
05/10/2020;5515.0;5560.0;5460.0;5520.0;5036.283203125;58291000
06/10/2020;5630.0;5715.0;5600.0;5700.0;5200.509765625;141955500
07/10/2020;5600.0;5755.0;5580.0;5755.0;5250.68994140625;89937500
08/10/2020;5790.0;5800.0;5710.0;5780.0;5273.49951171875;77384500
09/10/2020;5750.0;5775.0;5720.0;5775.0;5268.9375;54250500
12/10/2020;5840.0;5875.0;5830.0;5855.0;5341.92724609375;82918500
13/10/2020;5840.0;5860.0;5770.0;5855.0;5341.92724609375;48250500
14/10/2020;5840.0;5900.0;5810.0;5900.0;5382.984375;83117500
15/10/2020;5875.0;5880.0;5760.0;5785.0;5278.06103515625;82067000
16/10/2020;5785.0;5790.0;5730.0;5760.0;5255.251953125;89051500
19/10/2020;5750.0;5900.0;5710.0;5900.0;5382.984375;56871500
20/10/2020;5880.0;5880.0;5785.0;5805.0;5296.30859375;74995500
21/10/2020;5860.0;5865.0;5730.0;5780.0;5273.49951171875;77944000
22/10/2020;5740.0;5800.0;5705.0;5800.0;5291.74755859375;96872500
23/10/2020;5840.0;5840.0;5750.0;5770.0;5264.37548828125;66328000
26/10/2020;5725.0;5835.0;5725.0;5815.0;5305.43310546875;70452500
27/10/2020;5815.0;5830.0;5755.0;5790.0;5282.623046875;89482000
02/11/2020;5760.0;5825.0;5720.0;5820.0;5309.99462890625;151006500
03/11/2020;5840.0;5895.0;5835.0;5890.0;5373.8603515625;78152000
04/11/2020;5900.0;5940.0;5785.0;5820.0;5309.99462890625;78626000
05/11/2020;5900.0;6180.0;5900.0;6150.0;5611.07568359375;161090000
06/11/2020;6160.0;6300.0;6060.0;6300.0;5747.931640625;137303500
09/11/2020;6300.0;6400.0;6215.0;6285.0;5734.24609375;82739500
10/11/2020;6395.0;6600.0;6380.0;6480.0;5912.15869140625;191073500
11/11/2020;6540.0;6565.0;6480.0;6540.0;5966.9013671875;131383500
12/11/2020;6410.0;6495.0;6405.0;6420.0;5857.416015625;83082500
13/11/2020;6420.0;6450.0;6320.0;6390.0;5830.044921875;82374500
16/11/2020;6485.0;6485.0;6385.0;6480.0;5912.15869140625;54905000
17/11/2020;6500.0;6565.0;6490.0;6550.0;5976.0244140625;119784000
18/11/2020;6550.0;6575.0;6540.0;6570.0;5994.271484375;99789000
19/11/2020;6520.0;6640.0;6515.0;6615.0;6035.32861328125;147346500
20/11/2020;6640.0;6650.0;6550.0;6600.0;6021.64306640625;68468500
23/11/2020;6600.0;6610.0;6550.0;6600.0;6021.64306640625;75265500
24/11/2020;6600.0;6600.0;6545.0;6565.0;5989.70947265625;72349500
25/11/2020;6580.0;6585.0;6380.0;6410.0;5848.29345703125;170140500
26/11/2020;6350.0;6490.0;6300.0;6480.0;5912.15869140625;64339000
27/11/2020;6480.0;6490.0;6380.0;6385.0;5825.4833984375;87361500
30/11/2020;6385.0;6400.0;6135.0;6205.0;5661.25732421875;393091500
01/12/2020;6220.0;6435.0;6220.0;6395.0;5834.60791015625;114563500
02/12/2020;6460.0;6485.0;6340.0;6450.0;5884.78759765625;93897500
03/12/2020;6500.0;6525.0;6425.0;6460.0;5893.91162109375;98210000
04/12/2020;6460.0;6465.0;6360.0;6390.0;5830.044921875;64995500
07/12/2020;6500.0;6580.0;6480.0;6520.0;5948.65380859375;96636000
08/12/2020;6520.0;6520.0;6425.0;6490.0;5921.2822265625;70561500
10/12/2020;6590.0;6600.0;6540.0;6575.0;6017.005859375;151420500
11/12/2020;6600.0;6780.0;6595.0;6735.0;6163.427734375;214160000
14/12/2020;6800.0;6830.0;6795.0;6820.0;6241.2138671875;179785500
15/12/2020;6830.0;6900.0;6605.0;6790.0;6213.7587890625;164024500
16/12/2020;6860.0;6950.0;6840.0;6950.0;6360.1806640625;138674000
17/12/2020;6965.0;7000.0;6820.0;6935.0;6346.45361328125;91920000
18/12/2020;6935.0;6935.0;6755.0;6800.0;6222.91064453125;147238500
21/12/2020;6890.0;6890.0;6800.0;6830.0;6250.36474609375;93692500
22/12/2020;6740.0;6820.0;6710.0;6715.0;6145.12353515625;61790500
23/12/2020;6905.0;6905.0;6620.0;6725.0;6154.275390625;76948000
28/12/2020;6790.0;6820.0;6660.0;6780.0;6204.60791015625;60234000
29/12/2020;6775.0;6810.0;6740.0;6765.0;6190.880859375;34212500
30/12/2020;6800.0;6800.0;6700.0;6770.0;6195.45654296875;52675500
04/01/2021;6800.0;6855.0;6720.0;6835.0;6254.9404296875;47937000
05/01/2021;6860.0;7090.0;6850.0;7090.0;6488.2998046875;104831000
06/01/2021;7050.0;7075.0;6880.0;6945.0;6355.6044921875;89753500
07/01/2021;7000.0;7050.0;6910.0;6965.0;6373.9072265625;71360000
08/01/2021;7035.0;7080.0;6975.0;7050.0;6451.69384765625;75033500
11/01/2021;7150.0;7360.0;7145.0;7345.0;6721.6591796875;169034500
12/01/2021;7345.0;7380.0;7160.0;7160.0;6552.35888671875;95235000
13/01/2021;7245.0;7275.0;7070.0;7120.0;6515.75390625;76581500
14/01/2021;7050.0;7090.0;6995.0;7020.0;6424.240234375;89319500
15/01/2021;7095.0;7100.0;6840.0;6955.0;6364.755859375;89853500
18/01/2021;6955.0;7125.0;6845.0;7120.0;6515.75390625;86343000
19/01/2021;7120.0;7120.0;7005.0;7095.0;6492.8759765625;73777000
20/01/2021;7165.0;7295.0;7070.0;7095.0;6492.8759765625;107216000
21/01/2021;7280.0;7300.0;7060.0;7075.0;6474.572265625;66428000
22/01/2021;7075.0;7160.0;7075.0;7080.0;6479.14794921875;80829000
25/01/2021;7200.0;7200.0;7000.0;7035.0;6437.96728515625;76836500
26/01/2021;6955.0;7000.0;6820.0;6820.0;6241.2138671875;98658000
27/01/2021;6820.0;6930.0;6705.0;6790.0;6213.7587890625;97920000
28/01/2021;6790.0;6925.0;6790.0;6900.0;6314.42431640625;104627000
29/01/2021;6900.0;7000.0;6760.0;6760.0;6186.3056640625;132762500
01/02/2021;6760.0;6920.0;6595.0;6820.0;6241.2138671875;113129000
02/02/2021;6965.0;6980.0;6800.0;6800.0;6222.91064453125;86741000
03/02/2021;7000.0;7000.0;6825.0;6825.0;6245.78955078125;67291000
04/02/2021;6920.0;7000.0;6835.0;6855.0;6273.2431640625;80950500
05/02/2021;6870.0;6950.0;6855.0;6915.0;6328.1513671875;51602000
08/02/2021;7050.0;7055.0;6880.0;6920.0;6332.7265625;45604000
09/02/2021;7000.0;7030.0;6955.0;6980.0;6387.63525390625;75574000
10/02/2021;7050.0;7050.0;6900.0;6920.0;6332.7265625;44984500
11/02/2021;6985.0;6985.0;6840.0;6880.0;6296.12109375;36926000
15/02/2021;6830.0;6890.0;6720.0;6800.0;6222.91064453125;83922000
16/02/2021;6880.0;6945.0;6830.0;6940.0;6351.0302734375;47221000
17/02/2021;6890.0;6960.0;6850.0;6900.0;6314.42431640625;66011500
18/02/2021;6850.0;6900.0;6735.0;6735.0;6163.427734375;91204000
19/02/2021;6780.0;6850.0;6760.0;6825.0;6245.78955078125;70487500
22/02/2021;6900.0;6940.0;6790.0;6790.0;6213.7587890625;68913000
23/02/2021;6820.0;6845.0;6775.0;6825.0;6245.78955078125;58360000
24/02/2021;6825.0;6835.0;6725.0;6725.0;6154.275390625;71869000
25/02/2021;6740.0;6770.0;6680.0;6705.0;6135.97314453125;78688000
26/02/2021;6705.0;6810.0;6645.0;6710.0;6140.54833984375;173631500
01/03/2021;6830.0;7045.0;6800.0;7045.0;6447.1181640625;205539000
02/03/2021;7120.0;7160.0;7000.0;7015.0;6419.66455078125;81446500
03/03/2021;7065.0;7085.0;7000.0;7000.0;6405.9375;84470000
04/03/2021;6905.0;7000.0;6720.0;6720.0;6149.69970703125;120802500
05/03/2021;6720.0;6925.0;6720.0;6800.0;6222.91064453125;111871500
08/03/2021;6950.0;6950.0;6720.0;6720.0;6149.69970703125;90883000
09/03/2021;6700.0;6715.0;6600.0;6605.0;6044.45947265625;135582000
10/03/2021;6720.0;6720.0;6620.0;6705.0;6135.97314453125;50302000
12/03/2021;6875.0;6880.0;6715.0;6765.0;6190.880859375;74328000
15/03/2021;6815.0;6820.0;6665.0;6665.0;6099.3681640625;57416000
16/03/2021;6710.0;6710.0;6620.0;6625.0;6062.76220703125;70755500
17/03/2021;6650.0;6665.0;6605.0;6610.0;6049.03466796875;71474500
18/03/2021;6620.0;6720.0;6610.0;6705.0;6135.97314453125;70067500
19/03/2021;6770.0;6770.0;6625.0;6760.0;6186.3056640625;125853000
22/03/2021;6640.0;6680.0;6610.0;6620.0;6058.1865234375;67523500
23/03/2021;6720.0;6720.0;6555.0;6565.0;6007.8544921875;127762500
